sample status  in_reads        in_bp   too_short       too_long        too_many_n      out_reads       w/adapters      qualtrim_bp     out_bp
c2_fastq/F8R20.fastq	WARN	111338	18960278	9714	261	0	101340	111257	0	14456527
c2_fastq/F8R31.fastq	WARN	65145	11615769	5883	231	0	59018	65054	0	9063720
c2_fastq/F8R35.fastq	WARN	73249	13216937	5633	63	0	67545	73194	0	10386334
c2_fastq/F8R41.fastq	WARN	90976	15577910	8245	27	0	82668	90895	0	11915073
c2_fastq/F8R42.fastq	WARN	102428	17095734	11074	38	0	91290	102344	0	12879238
c2_fastq/F8R43.fastq	WARN	93306	16326741	7525	90	0	85658	93219	0	12577700
c2_fastq/F8R44.fastq	WARN	101543	17746777	7257	47	0	94228	101483	0	13714380
c2_fastq/F8R47.fastq	WARN	91867	16138621	6692	68	0	85089	91809	0	12493226
c2_fastq/Il21R09.fastq	WARN	105712	18698988	2678	251	0	102759	105661	0	14689408
c2_fastq/Il21R21.fastq	WARN	76918	13072898	2133	31	0	74741	76888	0	10165821
c2_fastq/Il21R31.fastq	WARN	102889	19348104	4627	587	0	97652	102797	0	15315799
c2_fastq/Il21R33.fastq	WARN	103258	19231820	4926	364	0	97944	103190	0	15177620
c2_fastq/Il21R36.fastq	WARN	92682	16836295	3122	170	0	89375	92634	0	13329184
c2_fastq/Il21R43.fastq	WARN	109430	18650478	4457	16	0	104918	109323	0	14471609
c2_fastq/Il21R45.fastq	WARN	107843	19350628	5189	195	0	102443	107801	0	15184265
c2_fastq/Il8R03.fastq	WARN	108808	20174156	5495	959	0	102331	108728	0	15765971
c2_fastq/Il8R04.fastq	WARN	11119	596072	9467	6	0	1646	11103	0	247279
c2_fastq/Il8R18.fastq	WARN	68135	10595838	9043	7	0	59080	68118	0	8094943
c2_fastq/Il8R28.fastq	WARN	103691	19898299	1818	284	0	101573	103602	0	15996446
c2_fastq/Il8R30.fastq	WARN	98088	18864765	1803	376	0	95883	98018	0	15180489
c2_fastq/Mock-04.fastq	WARN	66120	11324055	11283	558	0	54258	66030	0	8664927
c2_fastq/Mock-05.fastq	WARN	61086	11271793	5761	944	0	54341	60980	0	8635394
c2_fastq/Mock-06.fastq	WARN	77824	13821023	10411	643	0	66744	77752	0	10679893
c2_fastq/WTRP-04.fastq	WARN	13603	2171038	2386	19	0	11195	13587	0	1658323
c2_fastq/WTRP-05.fastq	WARN	6827	1010085	1782	16	0	5026	6808	0	753088
c2_fastq/WTRP-06.fastq	WARN	10669	1644596	2317	24	0	8327	10649	0	1245168
c2_fastq/WTRX-4.fastq	WARN	5639	765273	1772	2	0	3864	5635	0	561802
c2_fastq/WTRX-5.fastq	WARN	8166	1257714	2264	22	0	5872	8150	0	853391
c2_fastq/unknown.fastq	WARN	213839	36726562	42909	826	0	169993	213449	0	24906605
