Phylum	Class	Order	Family	Genus	Species	OTU	contaminant	Control	Mock	Sample
Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Family_Chitinophagaceae	Family_Chitinophagaceae	ASV_0274	TRUE	3.83147170709189	0.00158991347970112	0.00135940711378103
Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Family_Chitinophagaceae	Family_Chitinophagaceae	ASV_0527	TRUE	0.295834302977921	0.000137809382062731	3.77147767733638e-05
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Family_Comamonadaceae	Family_Comamonadaceae	ASV_0289	TRUE	3.61400159050638	0.00210618687172467	0.000307246799092461
Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Family_Erythrobacteraceae	Family_Erythrobacteraceae	ASV_0322	TRUE	3.17803606737869	0.00208239066606473	0.00161109649195291
Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Family_Sphingomonadaceae	Family_Sphingomonadaceae	ASV_0400	TRUE	2.69402934815605	0.00117905545311716	0.00117561886730766
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Genus_Acidovorax	ASV_0296	TRUE	2.99362841255665	0.00240162169286098	0.000865884785673219
Proteobacteria	Alphaproteobacteria	Rhizobiales	Boseaceae	Bosea	Genus_Bosea	ASV_0354	TRUE	2.03753745257137	0.00116225758186538	0.000519174121056948
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Genus_Bradyrhizobium	ASV_0173	TRUE	11.0470689316219	0.0095424033871729	0.00370352147449261
Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Genus_Bradyrhizobium	ASV_0302	TRUE	3.2022540880937	0.0026686912585701	0.00286387819407554
Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Genus_Brevundimonas	ASV_0252	TRUE	4.94253465116071	0.00318307924294629	0.00179861385913779
Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Genus_Caulobacter	ASV_0350	TRUE	2.40371370912771	0.00207289552063869	0.00268559597821698
Proteobacteria	Betaproteobacteria	Rhodocyclales	Azonexaceae	Ferribacterium	Genus_Ferribacterium	ASV_0710	TRUE	0.147365241910754	0.000149702391645409	0
Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylorubrum	Genus_Methylorubrum	ASV_0481	TRUE	0.715439084820717	0.00168773502291858	0.000636135207394966
Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Puia	Genus_Puia	ASV_0623	TRUE	0.164955651976543	0	2.82988729716591e-05
Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Runella	Genus_Runella	ASV_0675	TRUE	0.063643902721259	0	4.11770611157353e-06
Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Genus_Sphingopyxis	ASV_0285	TRUE	3.14404804306421	0.00262531113229648	0.00267761484102236
Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	insidiosa	ASV_0442	TRUE	0.571945733223247	0.000154061365723195	0.00032500718568035
Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	lanceolatus	ASV_0624	TRUE	0.169642614094043	0.000408286094636656	3.80045766252817e-05
Proteobacteria	Alphaproteobacteria	Rhodospirillales	Reyranellaceae	Reyranella	massiliensis/soli	ASV_0473	TRUE	0.240017583162111	0.000154061365723195	6.45268446514924e-06
Firmicutes	Bacilli	Bacillales	Order_Bacillales	Order_Bacillales	Order_Bacillales	ASV_0424	TRUE	0	0	0.00344768074000724
Proteobacteria	Gammaproteobacteria	Chromatiales	Order_Chromatiales	Order_Chromatiales	Order_Chromatiales	ASV_0472	TRUE	0.63090814991261	0	0.000292737256552817
Proteobacteria	Alphaproteobacteria	Rhizobiales	Order_Rhizobiales	Order_Rhizobiales	Order_Rhizobiales	ASV_0788	TRUE	0.0173574280148888	0	7.54513140912546e-06
Proteobacteria	Alphaproteobacteria	Rhodospirillales	Order_Rhodospirillales	Order_Rhodospirillales	Order_Rhodospirillales	ASV_0448	TRUE	0.53840771017704	0.000746672545162629	0.000120433554985083
Candidatus_Saccharibacteria	Phylum_Candidatus_Saccharibacteria	Phylum_Candidatus_Saccharibacteria	Phylum_Candidatus_Saccharibacteria	Phylum_Candidatus_Saccharibacteria	Phylum_Candidatus_Saccharibacteria	ASV_0661	TRUE	0.189498935168166	0	9.08317324861707e-06
Firmicutes	Phylum_Firmicutes	Phylum_Firmicutes	Phylum_Firmicutes	Phylum_Firmicutes	Phylum_Firmicutes	ASV_0469	TRUE	0.333367921298872	0	2.68735384935515e-05
Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	profundimaris/taeanense/taichungense/takakiae	ASV_0440	TRUE	0.417542573913714	0	1.88058027998698e-05
Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Sediminibacterium	salmoneum	ASV_0247	TRUE	4.94662717104252	0.00139395471655291	0.00171121923128567
